origin,destination,Year,Month,monthlyTransferMWh
CHPD,AVA,2017,1,15373.0
CHPD,AVA,2017,2,11979.0
CHPD,AVA,2017,3,8285.0
CHPD,AVA,2017,4,6423.0
CHPD,AVA,2017,5,6687.0
CHPD,AVA,2017,6,10895.0
CHPD,AVA,2017,7,6105.0
CHPD,AVA,2017,8,5294.0
CHPD,AVA,2017,9,5493.0
CHPD,AVA,2017,10,7781.0
CHPD,AVA,2017,11,11644.0
CHPD,AVA,2017,12,10011.0
CHPD,AVA,2018,1,13667.0
CHPD,AVA,2018,2,13015.0
CHPD,AVA,2018,3,8426.0
CHPD,AVA,2018,4,2288.0
CHPD,AVA,2018,5,9121.0
CHPD,AVA,2018,6,12818.0
CHPD,AVA,2018,7,6568.0
CHPD,AVA,2018,8,2637.0
CHPD,AVA,2018,9,697.0
CHPD,AVA,2018,10,5456.0
CHPD,AVA,2018,11,12449.0
CHPD,AVA,2018,12,10927.0
CHPD,AVA,2019,1,11625.0
CHPD,AVA,2019,2,3059.0
CHPD,AVA,2019,3,1851.0
CHPD,AVA,2019,4,453.0
CHPD,AVA,2019,5,3621.0
CHPD,AVA,2019,6,1564.0
CHPD,AVA,2019,7,2834.0
CHPD,AVA,2019,8,3970.0
CHPD,AVA,2019,9,3995.0
CHPD,AVA,2019,10,6522.0
CHPD,AVA,2019,11,13683.0
CHPD,AVA,2019,12,10278.0
CHPD,AVA,2020,1,8748.0
CHPD,AVA,2020,2,10644.0
CHPD,AVA,2020,3,5439.0
CHPD,AVA,2020,4,452.0
CHPD,AVA,2020,5,3685.0
CHPD,AVA,2020,6,7311.0
CHPD,AVA,2020,7,7907.0
CHPD,AVA,2020,8,2935.0
CHPD,AVA,2020,9,74.0
CHPD,AVA,2020,12,12169.0
CHPD,AVA,2021,1,13601.0
CHPD,AVA,2021,2,8859.0
CHPD,AVA,2021,3,5377.0
CHPD,AVA,2021,4,493.0
CHPD,AVA,2021,5,2221.0
CHPD,AVA,2021,6,6520.0
CHPD,AVA,2021,7,3787.0
CHPD,AVA,2021,8,1435.0
CHPD,AVA,2021,9,3976.0
CHPD,AVA,2021,10,9570.0
CHPD,AVA,2021,11,10875.0
CHPD,AVA,2021,12,12014.0
CHPD,BPAT,2015,7,604641.0
CHPD,BPAT,2015,8,726331.0
CHPD,BPAT,2015,9,412906.0
CHPD,BPAT,2015,10,348302.0
CHPD,BPAT,2015,11,402107.0
CHPD,BPAT,2015,12,493441.0
CHPD,BPAT,2016,1,544871.0
CHPD,BPAT,2016,2,649884.0
CHPD,BPAT,2016,3,816671.0
CHPD,BPAT,2016,4,952544.0
CHPD,BPAT,2016,5,987682.0
CHPD,BPAT,2016,6,906429.0
CHPD,BPAT,2016,7,811683.0
CHPD,BPAT,2016,8,694065.0
CHPD,BPAT,2016,9,521339.0
CHPD,BPAT,2016,10,599747.0
CHPD,BPAT,2016,11,817921.0
CHPD,BPAT,2016,12,837876.0
CHPD,BPAT,2017,1,800776.0
CHPD,BPAT,2017,2,732659.0
CHPD,BPAT,2017,3,897739.0
CHPD,BPAT,2017,4,955644.0
CHPD,BPAT,2017,5,1081196.0
CHPD,BPAT,2017,6,1214604.0
CHPD,BPAT,2017,7,995144.0
CHPD,BPAT,2017,8,842718.0
CHPD,BPAT,2017,9,653291.0
CHPD,BPAT,2017,10,377823.0
CHPD,BPAT,2017,11,317263.0
CHPD,BPAT,2017,12,432382.0
CHPD,BPAT,2018,1,525770.0
CHPD,BPAT,2018,2,509705.0
CHPD,BPAT,2018,3,495399.0
CHPD,BPAT,2018,4,634980.0
CHPD,BPAT,2018,5,933134.0
CHPD,BPAT,2018,6,1118305.0
CHPD,BPAT,2018,7,1013078.0
CHPD,BPAT,2018,8,822168.0
CHPD,BPAT,2018,9,503497.0
CHPD,BPAT,2018,10,396102.0
CHPD,BPAT,2018,11,374388.0
CHPD,BPAT,2018,12,349624.0
CHPD,BPAT,2019,1,417467.0
CHPD,BPAT,2019,2,304097.0
CHPD,BPAT,2019,3,268124.0
CHPD,BPAT,2019,4,365817.0
CHPD,BPAT,2019,5,857839.0
CHPD,BPAT,2019,6,857041.0
CHPD,BPAT,2019,7,843378.0
CHPD,BPAT,2019,8,842174.0
CHPD,BPAT,2019,9,356182.0
CHPD,BPAT,2019,10,267049.0
CHPD,BPAT,2019,11,439809.0
CHPD,BPAT,2019,12,376813.0
CHPD,BPAT,2020,1,419368.0
CHPD,BPAT,2020,2,483879.0
CHPD,BPAT,2020,3,372066.0
CHPD,BPAT,2020,4,524833.0
CHPD,BPAT,2020,5,1130889.0
CHPD,BPAT,2020,6,1122752.0
CHPD,BPAT,2020,7,1197108.0
CHPD,BPAT,2020,8,1020494.0
CHPD,BPAT,2020,9,597333.0
CHPD,BPAT,2020,10,426175.0
CHPD,BPAT,2020,11,494559.0
CHPD,BPAT,2020,12,470291.0
CHPD,BPAT,2021,1,558935.0
CHPD,BPAT,2021,2,417698.0
CHPD,BPAT,2021,3,253976.0
CHPD,BPAT,2021,4,486971.0
CHPD,BPAT,2021,5,980557.0
CHPD,BPAT,2021,6,1171062.0
CHPD,BPAT,2021,7,1022310.0
CHPD,BPAT,2021,8,895533.0
CHPD,BPAT,2021,9,423399.0
CHPD,BPAT,2021,10,327833.0
CHPD,BPAT,2021,11,375416.0
CHPD,BPAT,2021,12,589108.0
CHPD,DOPD,2015,7,3218.0
CHPD,DOPD,2015,8,14632.0
CHPD,DOPD,2015,9,5456.0
CHPD,DOPD,2015,10,9832.0
CHPD,DOPD,2015,11,16459.0
CHPD,DOPD,2015,12,36873.0
CHPD,DOPD,2016,1,39450.0
CHPD,DOPD,2016,2,58533.0
CHPD,DOPD,2016,3,67116.0
CHPD,DOPD,2016,4,116829.0
CHPD,DOPD,2016,5,120199.0
CHPD,DOPD,2016,6,29930.0
CHPD,DOPD,2016,7,28491.0
CHPD,DOPD,2016,8,16663.0
CHPD,DOPD,2016,9,12960.0
CHPD,DOPD,2016,10,33435.0
CHPD,DOPD,2016,11,31438.0
CHPD,DOPD,2016,12,9583.0
CHPD,DOPD,2017,1,3108.0
CHPD,DOPD,2017,2,21798.0
CHPD,DOPD,2017,3,55239.0
CHPD,DOPD,2017,4,111794.0
CHPD,DOPD,2017,5,92445.0
CHPD,DOPD,2017,6,62402.0
CHPD,DOPD,2017,7,60145.0
CHPD,DOPD,2017,8,12915.0
CHPD,DOPD,2017,9,10361.0
CHPD,DOPD,2017,10,10533.0
CHPD,DOPD,2017,11,23520.0
CHPD,DOPD,2017,12,8601.0
CHPD,DOPD,2018,1,46943.0
CHPD,DOPD,2018,2,77343.0
CHPD,DOPD,2018,3,49606.0
CHPD,DOPD,2018,4,74170.0
CHPD,DOPD,2018,5,48763.0
CHPD,DOPD,2018,6,69135.0
CHPD,DOPD,2018,7,50579.0
CHPD,DOPD,2018,8,25697.0
CHPD,DOPD,2018,9,7140.0
CHPD,DOPD,2018,10,5763.0
CHPD,DOPD,2018,11,8050.0
CHPD,DOPD,2018,12,22478.0
CHPD,DOPD,2019,1,20018.0
CHPD,DOPD,2019,2,10011.0
CHPD,DOPD,2019,3,13846.0
CHPD,DOPD,2019,4,59690.0
CHPD,DOPD,2019,5,127598.0
CHPD,DOPD,2019,6,60886.0
CHPD,DOPD,2019,7,18850.0
CHPD,DOPD,2019,8,18893.0
CHPD,DOPD,2019,9,15835.0
CHPD,DOPD,2019,10,28788.0
CHPD,DOPD,2019,11,20050.0
CHPD,DOPD,2019,12,7965.0
CHPD,DOPD,2020,1,15550.0
CHPD,DOPD,2020,2,33588.0
CHPD,DOPD,2020,3,16014.0
CHPD,DOPD,2020,4,39876.0
CHPD,DOPD,2020,5,59280.0
CHPD,DOPD,2020,6,33627.0
CHPD,DOPD,2020,7,29129.0
CHPD,DOPD,2020,8,21675.0
CHPD,DOPD,2020,9,22152.0
CHPD,DOPD,2020,10,26217.0
CHPD,DOPD,2020,11,14196.0
CHPD,DOPD,2020,12,16290.0
CHPD,DOPD,2021,1,47446.0
CHPD,DOPD,2021,2,39123.0
CHPD,DOPD,2021,3,58485.0
CHPD,DOPD,2021,4,40605.0
CHPD,DOPD,2021,5,101546.0
CHPD,DOPD,2021,6,47426.0
CHPD,DOPD,2021,7,22750.0
CHPD,DOPD,2021,8,20513.0
CHPD,DOPD,2021,9,15508.0
CHPD,DOPD,2021,10,19171.0
CHPD,DOPD,2021,11,24844.0
CHPD,DOPD,2021,12,19147.0
CHPD,PSEI,2015,7,84813.0
CHPD,PSEI,2015,8,104539.0
CHPD,PSEI,2015,9,83031.0
CHPD,PSEI,2015,10,85558.0
CHPD,PSEI,2015,11,101937.0
CHPD,PSEI,2015,12,86336.0
CHPD,PSEI,2016,1,115998.0
CHPD,PSEI,2016,2,138842.0
CHPD,PSEI,2016,3,165319.0
CHPD,PSEI,2016,4,162152.0
CHPD,PSEI,2016,5,149574.0
CHPD,PSEI,2016,6,128713.0
CHPD,PSEI,2016,7,107434.0
CHPD,PSEI,2016,8,104575.0
CHPD,PSEI,2016,9,97960.0
CHPD,PSEI,2016,10,135095.0
CHPD,PSEI,2016,11,107988.0
CHPD,PSEI,2016,12,159477.0
CHPD,PSEI,2017,1,162276.0
CHPD,PSEI,2017,2,149209.0
CHPD,PSEI,2017,3,187572.0
CHPD,PSEI,2017,4,141439.0
CHPD,PSEI,2017,5,157856.0
CHPD,PSEI,2017,6,138867.0
CHPD,PSEI,2017,7,123689.0
CHPD,PSEI,2017,8,92122.0
CHPD,PSEI,2017,9,96609.0
CHPD,PSEI,2017,10,120575.0
CHPD,PSEI,2017,11,119905.0
CHPD,PSEI,2017,12,142024.0
CHPD,PSEI,2018,1,165881.0
CHPD,PSEI,2018,2,174004.0
CHPD,PSEI,2018,3,178541.0
CHPD,PSEI,2018,4,179667.0
CHPD,PSEI,2018,5,163719.0
CHPD,PSEI,2018,6,146341.0
CHPD,PSEI,2018,7,110047.0
CHPD,PSEI,2018,8,101475.0
CHPD,PSEI,2018,9,89221.0
CHPD,PSEI,2018,10,116072.0
CHPD,PSEI,2018,11,138567.0
CHPD,PSEI,2018,12,135672.0
CHPD,PSEI,2019,1,125278.0
CHPD,PSEI,2019,2,148331.0
CHPD,PSEI,2019,3,164708.0
CHPD,PSEI,2019,4,157363.0
CHPD,PSEI,2019,5,140282.0
CHPD,PSEI,2019,6,105673.0
CHPD,PSEI,2019,7,98657.0
CHPD,PSEI,2019,8,104160.0
CHPD,PSEI,2019,9,95957.0
CHPD,PSEI,2019,10,117663.0
CHPD,PSEI,2019,11,117420.0
CHPD,PSEI,2019,12,124595.0
CHPD,PSEI,2020,1,119504.0
CHPD,PSEI,2020,2,139708.0
CHPD,PSEI,2020,3,127707.0
CHPD,PSEI,2020,4,120978.0
CHPD,PSEI,2020,5,145487.0
CHPD,PSEI,2020,6,127698.0
CHPD,PSEI,2020,7,114983.0
CHPD,PSEI,2020,8,95311.0
CHPD,PSEI,2020,9,79634.0
CHPD,PSEI,2020,10,93368.0
CHPD,PSEI,2020,11,103618.0
CHPD,PSEI,2020,12,108221.0
CHPD,PSEI,2021,1,119131.0
CHPD,PSEI,2021,2,131526.0
CHPD,PSEI,2021,3,114911.0
CHPD,PSEI,2021,4,106230.0
CHPD,PSEI,2021,5,143990.0
CHPD,PSEI,2021,6,122042.0
CHPD,PSEI,2021,7,74486.0
CHPD,PSEI,2021,8,89513.0
CHPD,PSEI,2021,9,70466.0
CHPD,PSEI,2021,10,93669.0
CHPD,PSEI,2021,11,106485.0
CHPD,PSEI,2021,12,161123.0
CISO,AZPS,2017,12,1735.0
CISO,AZPS,2020,4,1424.0
CISO,AZPS,2020,5,729.0
CISO,AZPS,2020,6,1446.0
CISO,AZPS,2020,7,7211.0
CISO,AZPS,2020,8,3889.0
CISO,AZPS,2021,2,137.0
CISO,AZPS,2021,4,935.0
CISO,AZPS,2021,5,3747.0
CISO,AZPS,2021,6,2952.0
CISO,AZPS,2021,7,5726.0
CISO,BANC,2015,7,32196.0
CISO,BANC,2015,8,14824.0
CISO,BANC,2015,9,12241.0
CISO,BANC,2015,10,46290.0
CISO,BANC,2015,11,2210.0
CISO,BANC,2015,12,406.0
CISO,BANC,2016,1,2460.0
CISO,BANC,2016,3,478.0
CISO,BANC,2016,4,1508.0
CISO,BANC,2016,5,1030.0
CISO,BANC,2016,6,7702.0
CISO,BANC,2016,7,19999.0
CISO,BANC,2016,8,17352.0
CISO,BANC,2016,9,3068.0
CISO,BANC,2016,10,1996.0
CISO,BANC,2016,11,5015.0
CISO,BANC,2016,12,30458.0
CISO,BANC,2017,1,4427.0
CISO,BANC,2017,7,7014.0
CISO,BANC,2017,8,40343.0
CISO,BANC,2017,9,1768.0
CISO,BANC,2017,10,450931.0
CISO,BANC,2017,11,334381.0
CISO,BANC,2017,12,256.0
CISO,BANC,2018,1,250.0
CISO,BANC,2018,2,8761.0
CISO,BANC,2018,3,3603.0
CISO,BANC,2018,4,26436.0
CISO,BANC,2018,5,444.0
CISO,BANC,2018,7,29459.0
CISO,BANC,2018,8,7365.0
CISO,BANC,2018,9,718.0
CISO,BANC,2018,10,187872.0
CISO,BANC,2018,11,100425.0
CISO,BANC,2018,12,16912.0
CISO,BANC,2019,1,17709.0
CISO,BANC,2019,2,230094.0
CISO,BANC,2019,3,115250.0
CISO,BANC,2019,4,22315.0
CISO,BANC,2019,5,125784.0
CISO,BANC,2019,6,6109.0
CISO,BANC,2019,7,30691.0
CISO,BANC,2019,8,8518.0
CISO,BANC,2019,9,11901.0
CISO,BANC,2019,10,59775.0
CISO,BANC,2019,11,4038.0
CISO,BANC,2019,12,72392.0
CISO,BANC,2020,1,16549.0
CISO,BANC,2020,2,8864.0
CISO,BANC,2020,3,14521.0
CISO,BANC,2020,4,237220.0
CISO,BANC,2020,5,1184.0
CISO,BANC,2020,6,6370.0
CISO,BANC,2020,7,7751.0
CISO,BANC,2020,8,2629.0
CISO,BANC,2020,9,1750.0
CISO,BANC,2020,10,6260.0
CISO,BANC,2020,11,411214.0
CISO,BANC,2020,12,388746.0
CISO,BANC,2021,1,4996.0
CISO,BANC,2021,2,46291.0
CISO,BANC,2021,3,83177.0
CISO,BANC,2021,4,101820.0
CISO,BANC,2021,5,37773.0
CISO,BANC,2021,6,52518.0
CISO,BANC,2021,7,50108.0
CISO,BANC,2021,8,26177.0
CISO,BANC,2021,9,11661.0
CISO,BANC,2021,10,61647.0
CISO,BANC,2021,11,27569.0
CISO,BANC,2021,12,20424.0
CISO,BPAT,2016,12,557.0
CISO,BPAT,2017,1,791.0
CISO,BPAT,2017,2,620.0
CISO,BPAT,2018,4,1700.0
CISO,BPAT,2018,10,1487.0
CISO,BPAT,2018,11,1578.0
CISO,BPAT,2018,12,5040.0
CISO,BPAT,2019,1,2162.0
CISO,BPAT,2019,2,117708.0
CISO,BPAT,2019,3,293791.0
CISO,BPAT,2019,4,51055.0
CISO,BPAT,2019,5,38462.0
CISO,BPAT,2019,6,2650.0
CISO,BPAT,2019,7,188.0
CISO,BPAT,2019,9,4783.0
CISO,BPAT,2019,10,11970.0
CISO,BPAT,2019,11,213.0
CISO,BPAT,2019,12,744.0
CISO,BPAT,2020,1,1011.0
CISO,BPAT,2020,2,18.0
CISO,BPAT,2020,4,1497.0
CISO,BPAT,2020,11,29.0
CISO,BPAT,2020,12,213.0
CISO,BPAT,2021,2,9127.0
CISO,BPAT,2021,3,8254.0
CISO,BPAT,2021,4,4128.0
CISO,BPAT,2021,5,3497.0
CISO,BPAT,2021,6,3147.0
CISO,BPAT,2021,7,7261.0
CISO,BPAT,2021,8,5628.0
CISO,BPAT,2021,11,29.0
CISO,BPAT,2021,12,1082.0
CISO,CEN,2018,7,113592.0
CISO,CEN,2018,8,169970.0
CISO,CEN,2018,9,66483.0
CISO,CEN,2018,10,25940.0
CISO,CEN,2018,11,7196.0
CISO,CEN,2018,12,2898.0
CISO,CEN,2019,1,67642.0
CISO,CEN,2019,2,101072.0
CISO,CEN,2019,3,53959.0
CISO,CEN,2019,4,48943.0
CISO,CEN,2019,5,42447.0
CISO,CEN,2019,6,52639.0
CISO,CEN,2019,7,95616.0
CISO,CEN,2019,8,138471.0
CISO,CEN,2019,9,115445.0
CISO,CEN,2019,10,44603.0
CISO,CEN,2019,11,23798.0
CISO,CEN,2019,12,32394.0
CISO,CEN,2020,1,28566.0
CISO,CEN,2020,2,19558.0
CISO,CEN,2020,3,27249.0
CISO,CEN,2020,4,21204.0
CISO,CEN,2020,5,58395.0
CISO,CEN,2020,6,46524.0
CISO,CEN,2020,7,99394.0
CISO,CEN,2020,8,113494.0
CISO,CEN,2020,9,55401.0
CISO,CEN,2020,10,73902.0
CISO,CEN,2020,11,47694.0
CISO,CEN,2020,12,34150.0
CISO,CEN,2021,1,13901.0
CISO,CEN,2021,2,34683.0
CISO,CEN,2021,3,24141.0
CISO,CEN,2021,4,96437.0
CISO,CEN,2021,5,82804.0
CISO,CEN,2021,6,45691.0
CISO,CEN,2021,7,49503.0
CISO,CEN,2021,8,102917.0
CISO,CEN,2021,9,57848.0
CISO,CEN,2021,10,58224.0
CISO,CEN,2021,11,27198.0
CISO,CEN,2021,12,22235.0
CISO,CFE,2015,7,36527.0
CISO,CFE,2015,8,38479.0
CISO,CFE,2015,9,51735.0
CISO,CFE,2015,10,30786.0
CISO,CFE,2015,11,5346.0
CISO,CFE,2015,12,6208.0
CISO,CFE,2016,1,5944.0
CISO,CFE,2016,2,8565.0
CISO,CFE,2016,3,3481.0
CISO,CFE,2016,4,4714.0
CISO,CFE,2016,5,17852.0
CISO,CFE,2016,6,76478.0
CISO,CFE,2016,7,75690.0
CISO,CFE,2016,8,75137.0
CISO,CFE,2016,9,41831.0
CISO,CFE,2016,10,37355.0
CISO,CFE,2016,11,10886.0
CISO,CFE,2016,12,2540.0
CISO,CFE,2017,1,3550.0
CISO,CFE,2017,2,4224.0
CISO,CFE,2017,3,5017.0
CISO,CFE,2017,4,3646.0
CISO,CFE,2017,5,32579.0
CISO,CFE,2017,6,43785.0
CISO,CFE,2017,7,42331.0
CISO,CFE,2017,8,40428.0
CISO,CFE,2017,9,32008.0
CISO,CFE,2017,10,35627.0
CISO,CFE,2017,11,10239.0
CISO,CFE,2017,12,3206.0
CISO,CFE,2018,1,6732.0
CISO,CFE,2018,2,13284.0
CISO,CFE,2018,3,5676.0
CISO,CFE,2018,4,7250.0
CISO,CFE,2018,5,23079.0
CISO,CFE,2018,6,37289.0
CISO,CFE,2018,7,331.0
CISO,IID,2015,7,66.0
CISO,IID,2015,8,13319.0
CISO,IID,2015,9,4636.0
CISO,IID,2015,10,3.0
CISO,IID,2016,1,75.0
CISO,IID,2016,3,73.0
CISO,IID,2016,4,2.0
CISO,IID,2016,5,2987.0
CISO,IID,2016,6,23156.0
CISO,IID,2016,7,19607.0
CISO,IID,2016,8,7422.0
CISO,IID,2016,9,2843.0
CISO,IID,2016,10,425.0
CISO,IID,2017,3,1.0
CISO,IID,2017,5,1787.0
CISO,IID,2017,6,11930.0
CISO,IID,2017,7,18618.0
CISO,IID,2017,8,10365.0
CISO,IID,2017,9,5457.0
CISO,IID,2017,10,1206.0
CISO,IID,2017,12,167.0
CISO,IID,2018,1,1002.0
CISO,IID,2018,2,543.0
CISO,IID,2018,3,627.0
CISO,IID,2018,4,74.0
CISO,IID,2018,5,3411.0
CISO,IID,2018,6,2465.0
CISO,IID,2018,7,37005.0
CISO,IID,2018,8,32789.0
CISO,IID,2018,9,25690.0
CISO,IID,2018,10,92.0
CISO,IID,2019,1,175.0
CISO,IID,2019,4,2805.0
CISO,IID,2019,5,428.0
CISO,IID,2019,6,1545.0
CISO,IID,2019,7,13450.0
CISO,IID,2019,8,10283.0
CISO,IID,2019,9,659.0
CISO,IID,2020,4,4477.0
CISO,IID,2020,5,47156.0
CISO,IID,2020,6,11056.0
CISO,IID,2020,7,32299.0
CISO,IID,2020,8,31187.0
CISO,IID,2020,9,12850.0
CISO,IID,2020,10,1921.0
CISO,IID,2021,4,1436.0
CISO,IID,2021,5,8188.0
CISO,IID,2021,6,23806.0
CISO,IID,2021,7,52940.0
CISO,IID,2021,8,17282.0
CISO,IID,2021,9,57312.0
CISO,IID,2021,11,2.0
CISO,LDWP,2017,2,1701.0
CISO,LDWP,2017,3,136.0
CISO,LDWP,2017,6,317.0
CISO,LDWP,2018,3,2104.0
CISO,LDWP,2018,4,6647.0
CISO,LDWP,2018,5,240.0
CISO,LDWP,2018,6,1026.0
CISO,LDWP,2019,2,962.0
CISO,LDWP,2019,3,3560.0
CISO,LDWP,2019,4,24057.0
CISO,LDWP,2019,5,2461.0
CISO,LDWP,2019,11,1605.0
CISO,LDWP,2020,2,147.0
CISO,LDWP,2020,4,23558.0
CISO,LDWP,2020,5,6655.0
CISO,LDWP,2020,6,4655.0
CISO,LDWP,2020,8,554.0
CISO,LDWP,2020,10,957.0
CISO,LDWP,2020,11,480.0
CISO,LDWP,2021,2,6234.0
CISO,LDWP,2021,3,12956.0
CISO,LDWP,2021,4,107112.0
CISO,LDWP,2021,5,240466.0
CISO,LDWP,2021,6,17788.0
CISO,LDWP,2021,7,10648.0
CISO,LDWP,2021,8,3220.0
CISO,LDWP,2021,9,921.0
CISO,LDWP,2021,10,35924.0
CISO,LDWP,2021,11,11356.0
CISO,LDWP,2021,12,2368.0
CISO,NEVP,2015,7,281815.0
CISO,NEVP,2015,8,223280.0
CISO,NEVP,2015,9,240315.0
CISO,NEVP,2015,10,149312.0
CISO,NEVP,2015,11,54988.0
CISO,NEVP,2015,12,32029.0
CISO,NEVP,2016,1,9832.0
CISO,NEVP,2016,2,61043.0
CISO,NEVP,2016,3,66416.0
CISO,NEVP,2016,4,70528.0
CISO,NEVP,2016,5,111046.0
CISO,NEVP,2016,6,175785.0
CISO,NEVP,2016,7,155124.0
CISO,NEVP,2016,8,101296.0
CISO,NEVP,2016,9,69259.0
CISO,NEVP,2016,10,19212.0
CISO,NEVP,2016,11,32399.0
CISO,NEVP,2016,12,14726.0
CISO,NEVP,2017,1,15467.0
CISO,NEVP,2017,2,10326.0
CISO,NEVP,2017,3,46703.0
CISO,NEVP,2017,4,78653.0
CISO,NEVP,2017,5,59271.0
CISO,NEVP,2017,6,110271.0
CISO,NEVP,2017,7,156673.0
CISO,NEVP,2017,8,133903.0
CISO,NEVP,2017,9,106454.0
CISO,NEVP,2017,10,105897.0
CISO,NEVP,2017,11,15281.0
CISO,NEVP,2017,12,24031.0
CISO,NEVP,2018,1,10521.0
CISO,NEVP,2018,2,36413.0
CISO,NEVP,2018,3,79339.0
CISO,NEVP,2018,4,80352.0
CISO,NEVP,2018,5,87769.0
CISO,NEVP,2018,6,121060.0
CISO,NEVP,2018,7,155915.0
CISO,NEVP,2018,8,151606.0
CISO,NEVP,2018,9,93197.0
CISO,NEVP,2018,10,29389.0
CISO,NEVP,2018,11,78664.0
CISO,NEVP,2018,12,60248.0
CISO,NEVP,2019,1,45719.0
CISO,NEVP,2019,2,38997.0
CISO,NEVP,2019,3,74585.0
CISO,NEVP,2019,4,70766.0
CISO,NEVP,2019,5,81196.0
CISO,NEVP,2019,6,58434.0
CISO,NEVP,2019,7,82906.0
CISO,NEVP,2019,8,72878.0
CISO,NEVP,2019,9,29776.0
CISO,NEVP,2019,10,21175.0
CISO,NEVP,2019,11,3135.0
CISO,NEVP,2019,12,16503.0
CISO,NEVP,2020,1,931.0
CISO,NEVP,2020,2,7699.0
CISO,NEVP,2020,3,48319.0
CISO,NEVP,2020,4,18288.0
CISO,NEVP,2020,5,82719.0
CISO,NEVP,2020,6,68961.0
CISO,NEVP,2020,7,131683.0
CISO,NEVP,2020,8,46610.0
CISO,NEVP,2020,9,3.0
CISO,NEVP,2021,7,2895.0
CISO,NEVP,2021,10,13.0
CISO,NEVP,2021,11,394.0
CISO,PACW,2015,7,118.0
CISO,PACW,2015,8,528.0
CISO,PACW,2015,10,18.0
CISO,PACW,2015,11,11.0
CISO,PACW,2015,12,95.0
CISO,PACW,2016,1,28.0
CISO,PACW,2016,2,42.0
CISO,PACW,2016,3,6.0
CISO,PACW,2016,7,9.0
CISO,PACW,2016,8,52.0
CISO,PACW,2016,10,35.0
CISO,PACW,2016,11,1.0
CISO,PACW,2016,12,300.0
CISO,PACW,2017,1,509.0
CISO,PACW,2017,2,265.0
CISO,PACW,2017,3,160.0
CISO,PACW,2017,6,6.0
CISO,PACW,2017,8,5.0
CISO,PACW,2017,12,10.0
CISO,PACW,2018,2,20.0
CISO,PACW,2018,3,18.0
CISO,PACW,2018,4,21.0
CISO,PACW,2018,5,43.0
CISO,PACW,2018,7,270.0
CISO,PACW,2018,8,325.0
CISO,PACW,2018,9,10.0
CISO,PACW,2018,10,16.0
CISO,PACW,2018,11,6.0
CISO,PACW,2019,2,563.0
CISO,PACW,2019,3,1160.0
CISO,PACW,2019,4,524.0
CISO,PACW,2019,5,404.0
CISO,PACW,2019,6,208.0
CISO,PACW,2019,7,430.0
CISO,PACW,2019,8,118.0
CISO,PACW,2019,9,150.0
CISO,PACW,2019,10,697.0
CISO,PACW,2019,11,93.0
CISO,PACW,2019,12,383.0
CISO,PACW,2020,1,497.0
CISO,PACW,2020,2,222.0
CISO,PACW,2020,3,340.0
CISO,PACW,2020,4,1105.0
CISO,PACW,2020,5,3.0
CISO,PACW,2020,6,1.0
CISO,PACW,2020,7,156.0
CISO,PACW,2020,8,20.0
CISO,PACW,2020,9,176.0
CISO,PACW,2020,10,260.0
CISO,PACW,2020,11,325.0
CISO,PACW,2020,12,473.0
CISO,PACW,2021,1,163.0
CISO,PACW,2021,2,954.0
CISO,PACW,2021,3,1422.0
CISO,PACW,2021,4,481.0
CISO,PACW,2021,5,2228.0
CISO,PACW,2021,6,1373.0
CISO,PACW,2021,7,630.0
CISO,PACW,2021,8,572.0
CISO,PACW,2021,9,593.0
CISO,PACW,2021,10,1966.0
CISO,PACW,2021,11,518.0
CISO,PACW,2021,12,1456.0
CISO,SRP,2016,4,99.0
CISO,SRP,2016,5,669.0
CISO,SRP,2016,11,3670.0
CISO,SRP,2016,12,1077.0
CISO,SRP,2017,1,115.0
CISO,SRP,2017,2,1471.0
CISO,SRP,2017,4,11438.0
CISO,SRP,2017,5,18285.0
CISO,SRP,2017,6,4717.0
CISO,SRP,2018,3,2024.0
CISO,SRP,2018,4,37332.0
CISO,SRP,2018,5,109233.0
CISO,SRP,2018,6,92957.0
CISO,SRP,2020,4,132.0
CISO,SRP,2020,5,778.0
CISO,SRP,2020,6,1605.0
CISO,SRP,2020,7,44.0
CISO,SRP,2020,8,4866.0
CISO,SRP,2020,10,1350.0
CISO,SRP,2020,11,722.0
CISO,SRP,2021,2,13559.0
CISO,SRP,2021,3,3983.0
CISO,SRP,2021,4,43999.0
CISO,SRP,2021,5,61569.0
CISO,SRP,2021,6,26095.0
CISO,SRP,2021,7,7889.0
CISO,SRP,2021,8,14207.0
CISO,SRP,2021,9,555.0
CISO,SRP,2021,10,11393.0
CISO,SRP,2021,11,5554.0
CISO,SRP,2021,12,223.0
CISO,TIDC,2015,7,128595.0
CISO,TIDC,2015,8,103520.0
CISO,TIDC,2015,9,77494.0
CISO,TIDC,2015,10,69313.0
CISO,TIDC,2015,11,94287.0
CISO,TIDC,2015,12,97219.0
CISO,TIDC,2016,1,56804.0
CISO,TIDC,2016,2,60776.0
CISO,TIDC,2016,3,46297.0
CISO,TIDC,2016,4,43529.0
CISO,TIDC,2016,5,66174.0
CISO,TIDC,2016,6,85321.0
CISO,TIDC,2016,7,77883.0
CISO,TIDC,2016,8,92661.0
CISO,TIDC,2016,9,141081.0
CISO,TIDC,2016,10,149271.0
CISO,TIDC,2016,11,144076.0
CISO,TIDC,2016,12,82525.0
CISO,TIDC,2017,1,19536.0
CISO,TIDC,2017,2,41458.0
